time,crop,pest,bird,bat,bee,soil_biota
0.0,100.0,50.0,5.0,3.0,12.0,80.0
1.0027472527472527,112.35384615384616,49.77020375457875,6.175721153846154,3.1049999999999995,13.954153846153845,88.11824175824175
2.0054945054945055,126.85419408418207,48.465981328834474,7.603361712560631,3.1049999999999995,16.388385962769117,97.67539625295808
3.008241758241758,144.39087088417608,46.12905388065179,9.294043137835295,3.1049999999999995,19.468710241625153,109.07707238766292
4.010989010989011,166.2472150451206,42.74207876135406,11.234156241226906,3.1049999999999995,23.442815460801388,122.91326587746016
5.013736263736264,194.32674003028166,38.48478709225652,13.37200822426867,3.1049999999999995,28.694535615863376,140.0736624630934
6.016483516483516,231.45766359735592,33.766121959555946,15.61668740407057,3.1049999999999995,35.84573089817658,161.95681738435044
7.019230769230769,281.9272679562553,29.176608750032788,17.854721131406727,3.1049999999999995,45.955840038458064,190.86281485685566
8.021978021978022,352.5568999965882,25.373089128397396,19.984636848858543,3.1049999999999995,60.938154429022084,230.778005228162
9.024725274725274,455.14790080016087,22.99823587944105,21.95704386162234,3.1049999999999995,84.50083980717069,287.5
10.027472527472527,575.0,22.817507954621036,23.0,3.1049999999999995,86.25,287.5
11.030219780219781,575.0,25.763270332689544,23.0,3.1049999999999995,86.25,287.5
12.032967032967033,575.0,29.0557222260508,23.0,3.1049999999999995,86.25,287.5
13.035714285714285,575.0,32.72656952425025,23.0,3.1049999999999995,86.25,287.5
14.038461538461538,575.0,36.80797996236211,23.0,3.1049999999999995,86.25,287.5
15.041208791208792,575.0,41.3318598754112,23.0,3.1049999999999995,86.25,287.5
16.043956043956044,575.0,46.32893677792995,23.0,3.1049999999999995,86.25,287.5
17.046703296703296,575.0,51.8276361033047,23.0,3.1049999999999995,86.25,287.5
18.049450549450547,575.0,57.85275231308568,23.0,3.1049999999999995,86.25,287.5
19.052197802197803,575.0,64.42393163095299,23.0,3.1049999999999995,86.25,287.5
20.054945054945055,575.0,71.5540060798328,23.0,3.1049999999999995,86.25,287.5
21.057692307692307,575.0,79.24724570384971,23.0,3.1049999999999995,86.25,287.5
22.060439560439562,575.0,87.49762607521555,23.0,3.1049999999999995,86.25,287.5
23.063186813186814,575.0,96.28723820969034,23.0,3.1049999999999995,86.25,287.5
24.065934065934066,575.0,105.58499311502251,23.0,3.1049999999999995,86.25,287.5
25.068681318681318,575.0,115.34578742921062,23.0,3.1049999999999995,86.25,287.5
26.07142857142857,575.0,125.51029361525578,23.0,3.1049999999999995,86.25,287.5
27.074175824175825,575.0,136.0055125543882,23.0,3.1049999999999995,86.25,287.5
28.076923076923077,575.0,146.74617538664216,23.0,3.1049999999999995,86.25,287.5
29.07967032967033,575.0,157.63700674965318,23.0,3.1049999999999995,86.25,287.5
30.082417582417584,560.0080312207913,168.57577032243768,23.0,3.1049999999999995,86.25,287.5
31.085164835164836,533.909271571624,175.90900620139254,23.0,3.1049999999999995,86.25,287.5
32.08791208791209,505.1148715555798,176.5448713799297,23.0,3.1049999999999995,86.25,287.5
33.09065934065934,482.9277616902216,169.9968608487469,23.0,3.1049999999999995,86.25,287.5
34.09340659340659,473.6864873605547,158.8897612936229,23.0,3.1049999999999995,86.25,287.5
35.09615384615385,479.14513422465336,147.22863499817436,23.0,3.1049999999999995,86.25,287.5
36.098901098901095,497.1762042734045,138.31192109199614,23.0,3.1049999999999995,86.25,287.5
37.10164835164835,523.0478802562152,133.9825037963109,23.0,3.1049999999999995,86.25,287.5
38.104395604395606,550.3332532820268,134.9117297627236,23.0,3.1049999999999995,86.25,287.5
39.107142857142854,571.7781286557465,140.95960108772596,23.0,3.1049999999999995,86.25,287.5
40.10989010989011,575.0,151.14466277178914,23.0,3.1049999999999995,86.25,287.5
41.112637362637365,569.0669468128166,162.06749964929335,23.0,3.1049999999999995,86.25,287.5
42.11538461538461,549.4657224349576,171.64582392682547,23.0,3.1049999999999995,86.25,287.5
43.11813186813187,522.0882127925661,176.33890932799613,23.0,3.1049999999999995,86.25,287.5
44.120879120879124,495.8621187704318,174.01641934392262,23.0,3.1049999999999995,86.25,287.5
45.12362637362637,478.9641559870299,165.49667620864855,23.0,3.1049999999999995,86.25,287.5
46.12637362637363,475.790648875918,154.09257548734598,23.0,3.1049999999999995,86.25,287.5
47.129120879120876,486.41070572588046,143.56607956254464,23.0,3.1049999999999995,86.25,287.5
48.13186813186813,507.6207766903106,136.56839560230694,23.0,3.1049999999999995,86.25,287.5
49.13461538461539,534.0570848837878,134.40145228086573,23.0,3.1049999999999995,86.25,287.5
50.137362637362635,559.0155426135407,137.38585176185163,23.0,3.1049999999999995,86.25,287.5
51.14010989010989,575.0,145.06863582923182,23.0,3.1049999999999995,86.25,287.5
52.14285714285714,575.0,155.94274642896167,23.0,3.1049999999999995,86.25,287.5
53.145604395604394,562.3720712791111,166.88095398822384,23.0,3.1049999999999995,86.25,287.5
54.14835164835165,537.9427689960386,174.81956026820473,23.0,3.1049999999999995,86.25,287.5
55.1510989010989,509.48269715488243,176.52573674666314,23.0,3.1049999999999995,86.25,287.5
56.15384615384615,486.23480985375534,171.06234445381642,23.0,3.1049999999999995,86.25,287.5
57.15659340659341,475.02809788174727,160.5990799528725,23.0,3.1049999999999995,86.25,287.5
58.15934065934066,478.276207407697,148.99340200143064,23.0,3.1049999999999995,86.25,287.5
59.16208791208791,494.3930667147674,139.67160891789945,23.0,3.1049999999999995,86.25,287.5
60.16483516483517,519.0405713992785,134.66981312334008,23.0,3.1049999999999995,86.25,287.5
61.167582417582416,546.085480736623,134.8052084001962,23.0,3.1049999999999995,86.25,287.5
62.17032967032967,568.4363982554714,140.05079114257353,23.0,3.1049999999999995,86.25,287.5
63.17307692307692,575.0,149.56953934389412,23.0,3.1049999999999995,86.25,287.5
64.17582417582418,571.2647524480344,160.48288441655285,23.0,3.1049999999999995,86.25,287.5
65.17857142857143,553.280921107857,170.5753334518339,23.0,3.1049999999999995,86.25,287.5
66.18131868131869,526.3039062862179,176.2336127104213,23.0,3.1049999999999995,86.25,287.5
67.18406593406593,499.1105925323635,174.96371112446687,23.0,3.1049999999999995,86.25,287.5
68.18681318681318,480.304280168541,167.12208250253704,23.0,3.1049999999999995,86.25,287.5
69.18956043956044,474.9692602908251,155.80008471754383,23.0,3.1049999999999995,86.25,287.5
70.1923076923077,483.75941874378447,144.85947105921358,23.0,3.1049999999999995,86.25,287.5
71.19505494505495,503.8499926926066,137.1765999173982,23.0,3.1049999999999995,86.25,287.5
72.19780219780219,530.1083431903672,134.2368979272424,23.0,3.1049999999999995,86.25,287.5
73.20054945054945,555.9335468123306,136.48329406658212,23.0,3.1049999999999995,86.25,287.5
74.2032967032967,574.2277444633556,143.57964659966058,23.0,3.1049999999999995,86.25,287.5
75.20604395604396,575.0,154.28116894165765,23.0,3.1049999999999995,86.25,287.5
76.20879120879121,564.6905082347649,165.21636172083643,23.0,3.1049999999999995,86.25,287.5
77.21153846153847,541.9163748031787,173.73531693487135,23.0,3.1049999999999995,86.25,287.5
78.21428571428571,513.8081905156638,176.48349064411335,23.0,3.1049999999999995,86.25,287.5
79.21703296703296,489.52417126213294,172.09637335118828,23.0,3.1049999999999995,86.25,287.5
80.21978021978022,476.3674619823457,162.28574867565558,23.0,3.1049999999999995,86.25,287.5
81.22252747252747,477.4190676867728,150.74209720822384,23.0,3.1049999999999995,86.25,287.5
82.22527472527473,491.64526619105084,141.01276590317445,23.0,3.1049999999999995,86.25,287.5
83.22802197802197,515.0975760714393,135.33522897704472,23.0,3.1049999999999995,86.25,287.5
84.23076923076923,541.9199325323684,134.6822809897396,23.0,3.1049999999999995,86.25,287.5
85.23351648351648,565.1674505933872,139.14281918994305,23.0,3.1049999999999995,86.25,287.5
86.23626373626374,575.0,148.0172680287962,23.0,3.1049999999999995,86.25,287.5
87.23901098901099,573.4306720091881,158.91910901506085,23.0,3.1049999999999995,86.25,287.5
88.24175824175825,557.0565055108207,169.5064894060773,23.0,3.1049999999999995,86.25,287.5
89.24450549450549,530.4966452712484,176.10799445620393,23.0,3.1049999999999995,86.25,287.5
90.24725274725274,502.3562733376299,175.88536030715656,23.0,3.1049999999999995,86.25,287.5
91.25,481.6501487830184,168.73204224658258,23.0,3.1049999999999995,86.25,287.5
92.25274725274726,474.15845831292813,157.49946662440902,23.0,3.1049999999999995,86.25,287.5
93.25549450549451,481.13247759528105,146.14170874841463,23.0,3.1049999999999995,86.25,287.5
94.25824175824175,500.12384308478306,137.7688968455739,23.0,3.1049999999999995,86.25,287.5
95.26098901098901,526.216639921865,134.05970190439209,23.0,3.1049999999999995,86.25,287.5
96.26373626373626,552.8999232550641,135.58123786265523,23.0,3.1049999999999995,86.25,287.5
97.26648351648352,572.9773353346995,142.10744834427842,23.0,3.1049999999999995,86.25,287.5
98.26923076923077,575.0,152.54244452131903,23.0,3.1049999999999995,86.25,287.5
99.27197802197801,567.1165900652015,163.4718641543524,23.0,3.1049999999999995,86.25,287.5
100.27472527472527,546.0935161294855,172.58392766791647,23.0,3.1049999999999995,86.25,287.5
101.27747252747253,518.379515231914,176.41393693303,23.0,3.1049999999999995,86.25,287.5
102.28021978021978,493.01645918012184,173.16610814741557,23.0,3.1049999999999995,86.25,287.5
103.28296703296704,477.79548839909177,164.06143187163372,23.0,3.1049999999999995,86.25,287.5
104.28571428571428,476.51777390159805,152.59135160917083,23.0,3.1049999999999995,86.25,287.5
105.28846153846153,488.75101167902983,142.4246216303632,23.0,3.1049999999999995,86.25,287.5
106.29120879120879,510.95814434750366,136.0225003239353,23.0,3.1049999999999995,86.25,287.5
107.29395604395604,537.5611469896457,134.5343903247951,23.0,3.1049999999999995,86.25,287.5
108.2967032967033,561.754419528908,138.1756176608533,23.0,3.1049999999999995,86.25,287.5
109.29945054945055,575.0,146.38551647351483,23.0,3.1049999999999995,86.25,287.5
110.3021978021978,575.0,157.27296333648843,23.0,3.1049999999999995,86.25,287.5
111.30494505494505,560.51598929617,168.2118219070293,23.0,3.1049999999999995,86.25,287.5
112.3076923076923,534.7743899194047,175.6762899320515,23.0,3.1049999999999995,86.25,287.5
113.31043956043956,506.0497654150114,176.5427776831205,23.0,3.1049999999999995,86.25,287.5
114.31318681318682,483.63440049881905,170.22671157234896,23.0,3.1049999999999995,86.25,287.5
115.31593406593406,473.9727712349338,159.25613276196177,23.0,3.1049999999999995,86.25,287.5
116.31868131868131,478.95890401962373,147.6062821125924,23.0,3.1049999999999995,86.25,287.5
117.32142857142857,496.5798166029104,138.60341901850816,23.0,3.1049999999999995,86.25,287.5
118.32417582417582,522.1879831248364,134.13093994637967,23.0,3.1049999999999995,86.25,287.5
119.32692307692308,549.42050994662,134.89045974695293,23.0,3.1049999999999995,86.25,287.5
120.32967032967034,571.0593196821259,140.76580619374158,23.0,3.1049999999999995,86.25,287.5
121.33241758241758,575.0,150.8069004417795,23.0,3.1049999999999995,86.25,287.5
122.33516483516483,569.5382342936025,161.7278870342768,23.0,3.1049999999999995,86.25,287.5
123.33791208791209,550.2824832702153,171.41746664921592,23.0,3.1049999999999995,86.25,287.5
124.34065934065934,522.9889394641416,176.3181930546028,23.0,3.1049999999999995,86.25,287.5
125.3434065934066,496.5549447163151,174.2205447285746,23.0,3.1049999999999995,86.25,287.5
126.34615384615384,479.24941954834605,165.84450822997735,23.0,3.1049999999999995,86.25,287.5
127.3489010989011,475.61466901301225,154.45730610352135,23.0,3.1049999999999995,86.25,287.5
128.35164835164835,485.84341558166545,143.84278615459627,23.0,3.1049999999999995,86.25,287.5
129.3543956043956,506.81306916875366,136.6994326864402,23.0,3.1049999999999995,86.25,287.5
130.35714285714286,533.2103485259521,134.36747392249865,23.0,3.1049999999999995,86.25,287.5
131.3598901098901,558.3542917928023,137.19341996985187,23.0,3.1049999999999995,86.25,287.5
132.36263736263737,575.0,144.74977933010393,23.0,3.1049999999999995,86.25,287.5
133.3653846153846,575.0,155.62042982759138,23.0,3.1049999999999995,86.25,287.5
134.36813186813185,562.82180698253,166.55824374917898,23.0,3.1049999999999995,86.25,287.5
135.37087912087912,538.7121898734312,174.61046154319618,23.0,3.1049999999999995,86.25,287.5
136.37362637362637,510.31850492271866,176.51937244323346,23.0,3.1049999999999995,86.25,287.5
137.37637362637363,486.8692807394228,171.26379287916254,23.0,3.1049999999999995,86.25,287.5
138.37912087912088,475.28604094510916,160.92547135891863,23.0,3.1049999999999995,86.25,287.5
139.38186813186812,478.1102965874702,149.33121773011786,23.0,3.1049999999999995,86.25,287.5
140.3846153846154,493.86144601347297,139.93116621780112,23.0,3.1049999999999995,86.25,287.5
141.38736263736263,518.2766937924058,134.79955737236176,23.0,3.1049999999999995,86.25,287.5
142.3901098901099,545.2774197487918,134.7827828079915,23.0,3.1049999999999995,86.25,287.5
143.39285714285714,567.8016684913115,139.8759348735505,23.0,3.1049999999999995,86.25,287.5
144.39560439560438,575.0,149.2689925035753,23.0,3.1049999999999995,86.25,287.5
145.39835164835165,571.6841123074598,160.18027679644766,23.0,3.1049999999999995,86.25,287.5
146.4010989010989,554.0107195954308,170.36946342947144,23.0,3.1049999999999995,86.25,287.5
147.40384615384616,527.1127197265889,176.21099492227214,23.0,3.1049999999999995,86.25,287.5
148.4065934065934,499.73554378592536,175.14310012523617,23.0,3.1049999999999995,86.25,287.5
149.40934065934067,480.5628742476753,167.43317604833732,23.0,3.1049999999999995,86.25,287.5
150.4120879120879,474.81235321857645,156.1278168357527,23.0,3.1049999999999995,86.25,287.5
151.41483516483515,483.2518764573964,145.10713699678996,23.0,3.1049999999999995,86.25,287.5
152.41758241758242,503.1293164822658,137.2918237283252,23.0,3.1049999999999995,86.25,287.5
153.42032967032966,529.3548656111622,134.2037457576307,23.0,3.1049999999999995,86.25,287.5
154.42307692307693,555.3459291879525,136.30960130740502,23.0,3.1049999999999995,86.25,287.5
155.42582417582418,573.9857544845476,143.2949632690507,23.0,3.1049999999999995,86.25,287.5
156.42857142857142,575.0,153.9446541265942,23.0,3.1049999999999995,86.25,287.5
157.4313186813187,565.1600550295003,164.87893854340712,23.0,3.1049999999999995,86.25,287.5
158.43406593406593,542.7233026206862,173.5138180702791,23.0,3.1049999999999995,86.25,287.5
159.4368131868132,514.6893215363225,176.47206622214662,23.0,3.1049999999999995,86.25,287.5
160.43956043956044,490.19602446225514,172.304416884281,23.0,3.1049999999999995,86.25,287.5
161.44230769230768,476.6416855573072,162.62857034563316,23.0,3.1049999999999995,86.25,287.5
162.44505494505495,477.2449485762807,151.09844844634907,23.0,3.1049999999999995,86.25,287.5
163.4478021978022,491.0865965692237,141.28533674802176,23.0,3.1049999999999995,86.25,287.5
164.45054945054946,514.2974793479543,135.46896185126286,23.0,3.1049999999999995,86.25,287.5
165.4532967032967,541.0763189588237,134.6551846830928,23.0,3.1049999999999995,86.25,287.5
166.45604395604394,564.5063101542661,138.9569687699616,23.0,3.1049999999999995,86.25,287.5
167.4587912087912,575.0,147.70203020018423,23.0,3.1049999999999995,86.25,287.5
168.46153846153845,573.8705305395657,158.60127418984075,23.0,3.1049999999999995,86.25,287.5
169.46428571428572,557.8251689164562,169.28774047812644,23.0,3.1049999999999995,86.25,287.5
170.46703296703296,531.3527850288251,176.07980266144472,23.0,3.1049999999999995,86.25,287.5
171.4697802197802,503.0208847535637,176.07103090214673,23.0,3.1049999999999995,86.25,287.5
172.47252747252747,481.92663379122183,169.05995968540063,23.0,3.1049999999999995,86.25,287.5
173.47527472527472,473.99370974412903,157.84662152342025,23.0,3.1049999999999995,86.25,287.5
174.47802197802199,480.5973244597909,146.40305364419822,23.0,3.1049999999999995,86.25,287.5
175.48076923076923,499.36593510900855,137.88833470810602,23.0,3.1049999999999995,86.25,287.5
176.4835164835165,525.4262620645834,134.02191898902694,23.0,3.1049999999999995,86.25,287.5
177.48626373626374,552.2842117064811,135.39656219653375,23.0,3.1049999999999995,86.25,287.5
178.48901098901098,572.7231605348074,141.80792532322684,23.0,3.1049999999999995,86.25,287.5
179.49175824175825,575.0,152.18913840873822,23.0,3.1049999999999995,86.25,287.5
180.4945054945055,567.6095661402414,163.117057602735,23.0,3.1049999999999995,86.25,287.5
